"","Terms","Counts","GeneRatio","BgRatio","pValue","FDR","foldEnrichment","geneID","geneSymbol","Category"
"1811","GO:0050998~nitric-oxide synthase binding",1,"1/64","13/18263",0.044625268386108,0.213239670398078,21.9507211538462,"ENSG00000198947","DMD","GO_MF"
"1812","GO:0060590~ATPase regulator activity",1,"1/64","13/18263",0.044625268386108,0.213239670398078,21.9507211538462,"ENSG00000120694","HSPH1","GO_MF"
"1813","GO:0004725~protein tyrosine phosphatase activity",2,"2/64","99/18263",0.0471964585894379,0.213239670398078,5.76483585858586,"ENSG00000079335/ENSG00000162999","CDC14A/DUSP19","GO_MF"
"1814","GO:0004089~carbonate dehydratase activity",1,"1/64","14/18263",0.0479756236093024,0.213239670398078,20.3828125,"ENSG00000104267","CA2","GO_MF"
"1815","GO:0008195~phosphatidate phosphatase activity",1,"1/64","14/18263",0.0479756236093024,0.213239670398078,20.3828125,"ENSG00000162407","PLPP3","GO_MF"
"1816","GO:0071933~Arp2/3 complex binding",1,"1/64","14/18263",0.0479756236093024,0.213239670398078,20.3828125,"ENSG00000152409","JMY","GO_MF"
"1817","GO:0140333~glycerophospholipid flippase activity",1,"1/64","14/18263",0.0479756236093024,0.213239670398078,20.3828125,"ENSG00000143515","ATP8B2","GO_MF"
"1971","hsa04931~Insulin resistance",4,"4/35","108/7984",0.00120054865370645,0.177681200748555,8.44867724867725,"ENSG00000119938/ENSG00000117020/ENSG00000101255/ENSG00000150907","PPP1R3C/AKT3/TRIB3/FOXO1","KEGG"
"1972","hsa04910~Insulin signaling pathway",4,"4/35","136/7984",0.002800311188649,0.207223027960026,6.70924369747899,"ENSG00000119938/ENSG00000117020/ENSG00000150907/ENSG00000119729","PPP1R3C/AKT3/FOXO1/RHOQ","KEGG"
"1973","hsa04392~Hippo signaling pathway - multiple species",2,"2/35","28/7984",0.00657031572047793,0.317722675260945,16.2938775510204,"ENSG00000139926/ENSG00000150457","FRMD6/LATS2","KEGG"
"1974","hsa05215~Prostate cancer",3,"3/35","97/7984",0.00858709933137689,0.317722675260945,7.05508100147275,"ENSG00000066468/ENSG00000117020/ENSG00000150907","FGFR2/AKT3/FOXO1","KEGG"
"1975","hsa04919~Thyroid hormone signaling pathway",3,"3/35","121/7984",0.0156162112314454,0.405971465251806,5.65572609208973,"ENSG00000117020/ENSG00000084676/ENSG00000150907","AKT3/NCOA1/FOXO1","KEGG"
"1976","hsa04810~Regulation of actin cytoskeleton",4,"4/35","226/7984",0.0164583026453435,0.405971465251806,4.03742098609355,"ENSG00000198121/ENSG00000066468/ENSG00000065534/ENSG00000117020","LPAR1/FGFR2/MYLK/AKT3","KEGG"
"1977","hsa00600~Sphingolipid metabolism",2,"2/35","53/7984",0.022370276526023,0.424392566154914,8.60808625336927,"ENSG00000162407/ENSG00000126821","PLPP3/SGPP1","KEGG"
"1978","hsa04550~Signaling pathways regulating pluripotency of stem cells",3,"3/35","140/7984",0.0229401387110764,0.424392566154914,4.88816326530612,"ENSG00000143995/ENSG00000066468/ENSG00000117020","MEIS1/FGFR2/AKT3","KEGG"
"1979","hsa04072~Phospholipase D signaling pathway",3,"3/35","147/7984",0.0260379018880386,0.428178831047746,4.65539358600583,"ENSG00000198121/ENSG00000162407/ENSG00000117020","LPAR1/PLPP3/AKT3","KEGG"
"1980","hsa04213~Longevity regulating pathway - multiple species",2,"2/35","61/7984",0.0290683412322138,0.430211450236765,7.4791569086651,"ENSG00000117020/ENSG00000150907","AKT3/FOXO1","KEGG"
"1981","hsa05230~Central carbon metabolism in cancer",2,"2/35","69/7984",0.0364640561084872,0.482730536592561,6.6120082815735,"ENSG00000066468/ENSG00000117020","FGFR2/AKT3","KEGG"
"1982","hsa04971~Gastric acid secretion",2,"2/35","75/7984",0.0424365012759015,0.482730536592561,6.08304761904762,"ENSG00000065534/ENSG00000104267","MYLK/CA2","KEGG"
"1983","hsa01521~EGFR tyrosine kinase inhibitor resistance",2,"2/35","79/7984",0.0466088037651672,0.482730536592561,5.7750452079566,"ENSG00000066468/ENSG00000117020","FGFR2/AKT3","KEGG"
"2119","DOID:3246~embryonal rhabdomyosarcoma",2,"2/48","19/9763",0.00383742951547651,0.466794558886336,21.4100877192982,"ENSG00000198947/ENSG00000150907","DMD/FOXO1","DO"
"2120","DOID:1596~mental depression",4,"4/48","137/9763",0.00447735757701642,0.466794558886336,5.93856447688564,"ENSG00000113448/ENSG00000113580/ENSG00000184588/ENSG00000198910","PDE4D/NR3C1/PDE4B/L1CAM","DO"
"2121","DOID:10892~hypospadias",2,"2/48","25/9763",0.00660719854687457,0.466794558886336,16.2716666666667,"ENSG00000066468/ENSG00000013619","FGFR2/MAMLD1","DO"
"2122","DOID:3247~rhabdomyosarcoma",3,"3/48","80/9763",0.00703057506096213,0.466794558886336,7.62734375,"ENSG00000198947/ENSG00000084676/ENSG00000150907","DMD/NCOA1/FOXO1","DO"
"2123","DOID:4043~skeletal muscle cancer",3,"3/48","85/9763",0.00830861426288195,0.466794558886336,7.17867647058824,"ENSG00000198947/ENSG00000084676/ENSG00000150907","DMD/NCOA1/FOXO1","DO"
"2124","DOID:2590~familial nephrotic syndrome",2,"2/48","32/9763",0.0106878864464785,0.466794558886336,12.7122395833333,"ENSG00000113580/ENSG00000109436","NR3C1/TBC1D9","DO"
"2125","DOID:10487~Hirschsprung's disease",2,"2/48","33/9763",0.0113420285014622,0.466794558886336,12.3270202020202,"ENSG00000169554/ENSG00000198910","ZEB2/L1CAM","DO"
"2126","DOID:11372~megacolon",2,"2/48","35/9763",0.0127018927588119,0.466794558886336,11.622619047619,"ENSG00000169554/ENSG00000198910","ZEB2/L1CAM","DO"
"2127","DOID:4045~muscle cancer",3,"3/48","114/9763",0.0183234115803513,0.516591140110842,5.35252192982456,"ENSG00000198947/ENSG00000084676/ENSG00000150907","DMD/NCOA1/FOXO1","DO"
"2128","DOID:11723~Duchenne muscular dystrophy",2,"2/48","46/9763",0.021352307630373,0.516591140110842,8.84329710144928,"ENSG00000113580/ENSG00000198947","NR3C1/DMD","DO"
"2129","DOID:5353~colonic disease",2,"2/48","47/9763",0.0222322369315265,0.516591140110842,8.65514184397163,"ENSG00000169554/ENSG00000198910","ZEB2/L1CAM","DO"
"2130","DOID:0060100~musculoskeletal system cancer",6,"6/48","458/9763",0.0238449202582581,0.516591140110842,2.66457423580786,"ENSG00000198121/ENSG00000122707/ENSG00000198947/ENSG00000066468/ENSG00000084676/ENSG00000150907","LPAR1/RECK/DMD/FGFR2/NCOA1/FOXO1","DO"
"2131","DOID:3070~high grade glioma",5,"5/48","340/9763",0.0250152373856658,0.516591140110842,2.99111519607843,"ENSG00000066468/ENSG00000117020/ENSG00000105971/ENSG00000198910/ENSG00000119969","FGFR2/AKT3/CAV2/L1CAM/HELLS","DO"
"2132","DOID:0080006~bone development disease",4,"4/48","236/9763",0.0282383795059451,0.516591140110842,3.44738700564972,"ENSG00000113448/ENSG00000066468/ENSG00000112773/ENSG00000166128","PDE4D/FGFR2/TENT5A/RAB8B","DO"
"2133","DOID:0060038~specific developmental disorder",6,"6/48","498/9763",0.034101860384216,0.516591140110842,2.45055220883534,"ENSG00000113580/ENSG00000198947/ENSG00000117114/ENSG00000169554/ENSG00000129682/ENSG00000198910","NR3C1/DMD/ADGRL2/ZEB2/FGF13/L1CAM","DO"
"2134","DOID:1934~dysostosis",2,"2/48","62/9763",0.0371277910287151,0.516591140110842,6.56115591397849,"ENSG00000113448/ENSG00000066468","PDE4D/FGFR2","DO"
"2135","DOID:1686~glaucoma",3,"3/48","158/9763",0.0423410033848061,0.516591140110842,3.86194620253165,"ENSG00000066468/ENSG00000143669/ENSG00000105971","FGFR2/LYST/CAV2","DO"
"2136","DOID:5295~intestinal disease",5,"5/48","404/9763",0.0472097957093476,0.516591140110842,2.5172751650165,"ENSG00000066468/ENSG00000104267/ENSG00000169554/ENSG00000082397/ENSG00000198910","FGFR2/CA2/ZEB2/EPB41L3/L1CAM","DO"
"2137","DOID:4051~alveolar rhabdomyosarcoma",1,"1/48","10/9763",0.0481132985456271,0.516591140110842,20.3395833333333,"ENSG00000150907","FOXO1","DO"
